x_m,y_m,worst_source_dist_m,testable,worst_diam_m,suitability
1000.0,1450.0,1758.6,0,1000000000.00,0.000000
1025.0,1450.0,1772.9,0,1000000000.00,0.000000
1050.0,1450.0,1787.4,0,1000000000.00,0.000000
1075.0,1450.0,1802.1,0,1000000000.00,0.000000
1100.0,1450.0,1817.1,0,1000000000.00,0.000000
1125.0,1450.0,1832.3,0,1000000000.00,0.000000
1150.0,1450.0,1847.6,0,1000000000.00,0.000000
1175.0,1450.0,1863.2,0,1000000000.00,0.000000
1200.0,1450.0,1879.0,0,1000000000.00,0.000000
1225.0,1450.0,1895.0,0,1000000000.00,0.000000
1250.0,1450.0,1911.2,0,1000000000.00,0.000000
1275.0,1450.0,1927.6,0,1000000000.00,0.000000
1300.0,1450.0,1944.2,0,1000000000.00,0.000000
1325.0,1450.0,1960.9,0,1000000000.00,0.000000
1350.0,1450.0,1977.8,0,1000000000.00,0.000000
1375.0,1450.0,1994.9,0,1000000000.00,0.000000
1400.0,1450.0,2012.2,0,1000000000.00,0.000000
1425.0,1450.0,2029.6,0,1000000000.00,0.000000
1450.0,1450.0,2047.1,0,1000000000.00,0.000000
1475.0,1450.0,2064.9,0,1000000000.00,0.000000
1500.0,1450.0,2082.7,0,1000000000.00,0.000000
1525.0,1450.0,2100.8,0,1000000000.00,0.000000
1550.0,1450.0,2118.9,0,1000000000.00,0.000000
1575.0,1450.0,2137.2,0,1000000000.00,0.000000
1600.0,1450.0,2155.6,0,1000000000.00,0.000000
1625.0,1450.0,2174.2,0,1000000000.00,0.000000
1650.0,1450.0,2192.9,0,1000000000.00,0.000000
1675.0,1450.0,2211.7,0,1000000000.00,0.000000
1700.0,1450.0,2230.6,0,1000000000.00,0.000000
1725.0,1450.0,2249.7,0,1000000000.00,0.000000
1750.0,1450.0,2268.9,0,1000000000.00,0.000000
1775.0,1450.0,2288.2,0,1000000000.00,0.000000
1800.0,1450.0,2307.5,0,1000000000.00,0.000000
-1800.0,1475.0,3625.2,0,1000000000.00,0.000000
-1775.0,1475.0,3602.5,0,1000000000.00,0.000000
-1750.0,1475.0,3579.7,0,1000000000.00,0.000000
-1725.0,1475.0,3557.1,0,1000000000.00,0.000000
-1700.0,1475.0,3534.4,0,1000000000.00,0.000000
-1675.0,1475.0,3511.8,0,1000000000.00,0.000000
-1650.0,1475.0,3489.2,0,1000000000.00,0.000000
-1625.0,1475.0,3466.7,0,1000000000.00,0.000000
-1600.0,1475.0,3444.1,0,1000000000.00,0.000000
-1575.0,1475.0,3421.7,0,1000000000.00,0.000000
-1550.0,1475.0,3399.2,0,1000000000.00,0.000000
-1525.0,1475.0,3376.8,0,1000000000.00,0.000000
-1500.0,1475.0,3354.4,0,1000000000.00,0.000000
-1475.0,1475.0,3332.1,0,1000000000.00,0.000000
-1450.0,1475.0,3309.8,0,1000000000.00,0.000000
-1425.0,1475.0,3287.5,0,1000000000.00,0.000000
-1400.0,1475.0,3265.3,0,1000000000.00,0.000000
-1375.0,1475.0,3243.1,0,1000000000.00,0.000000
-1350.0,1475.0,3221.0,0,1000000000.00,0.000000
-1325.0,1475.0,3198.9,0,1000000000.00,0.000000
-1300.0,1475.0,3176.8,0,1000000000.00,0.000000
-1275.0,1475.0,3154.8,0,1000000000.00,0.000000
-1250.0,1475.0,3132.9,0,1000000000.00,0.000000
-1225.0,1475.0,3110.9,0,1000000000.00,0.000000
-1200.0,1475.0,3089.1,0,1000000000.00,0.000000
-1175.0,1475.0,3067.2,0,1000000000.00,0.000000
-1150.0,1475.0,3045.5,0,1000000000.00,0.000000
-1125.0,1475.0,3023.7,0,1000000000.00,0.000000
-1100.0,1475.0,3002.1,0,1000000000.00,0.000000
-1075.0,1475.0,2980.4,0,1000000000.00,0.000000
-1050.0,1475.0,2958.9,0,1000000000.00,0.000000
-1025.0,1475.0,2937.3,0,1000000000.00,0.000000
-1000.0,1475.0,2915.9,0,1000000000.00,0.000000
-975.0,1475.0,2894.5,0,1000000000.00,0.000000
-950.0,1475.0,2873.1,0,1000000000.00,0.000000
-925.0,1475.0,2851.9,0,1000000000.00,0.000000
-900.0,1475.0,2830.6,0,1000000000.00,0.000000
-875.0,1475.0,2809.5,0,1000000000.00,0.000000
-850.0,1475.0,2788.4,0,1000000000.00,0.000000
-825.0,1475.0,2767.3,0,1000000000.00,0.000000
-800.0,1475.0,2746.4,0,1000000000.00,0.000000
-775.0,1475.0,2725.5,0,1000000000.00,0.000000
-750.0,1475.0,2704.6,0,1000000000.00,0.000000
-725.0,1475.0,2683.9,0,1000000000.00,0.000000
-700.0,1475.0,2663.2,0,1000000000.00,0.000000
-675.0,1475.0,2642.6,0,1000000000.00,0.000000
-650.0,1475.0,2622.0,0,1000000000.00,0.000000
-625.0,1475.0,2601.6,0,1000000000.00,0.000000
-600.0,1475.0,2581.2,0,1000000000.00,0.000000
-575.0,1475.0,2560.9,0,1000000000.00,0.000000
-550.0,1475.0,2540.7,0,1000000000.00,0.000000
-525.0,1475.0,2520.6,0,1000000000.00,0.000000
-500.0,1475.0,2500.5,0,1000000000.00,0.000000
-475.0,1475.0,2480.6,0,1000000000.00,0.000000
-450.0,1475.0,2460.7,0,1000000000.00,0.000000
-425.0,1475.0,2441.0,0,1000000000.00,0.000000
-400.0,1475.0,2421.3,0,1000000000.00,0.000000
-375.0,1475.0,2401.7,0,1000000000.00,0.000000
-350.0,1475.0,2382.3,0,1000000000.00,0.000000
-325.0,1475.0,2362.9,0,1000000000.00,0.000000
-300.0,1475.0,2343.7,0,1000000000.00,0.000000
-275.0,1475.0,2324.5,0,1000000000.00,0.000000
-250.0,1475.0,2305.5,0,1000000000.00,0.000000
-225.0,1475.0,2286.6,0,1000000000.00,0.000000
-200.0,1475.0,2267.8,0,1000000000.00,0.000000
-175.0,1475.0,2249.1,0,1000000000.00,0.000000
-150.0,1475.0,2230.5,0,1000000000.00,0.000000
-125.0,1475.0,2212.1,0,1000000000.00,0.000000
-100.0,1475.0,2193.8,0,1000000000.00,0.000000
-75.0,1475.0,2175.6,0,1000000000.00,0.000000
-50.0,1475.0,2157.6,0,1000000000.00,0.000000
-25.0,1475.0,2139.7,0,1000000000.00,0.000000
0.0,1475.0,2122.0,0,1000000000.00,0.000000
25.0,1475.0,2104.4,0,1000000000.00,0.000000
50.0,1475.0,2087.0,0,1000000000.00,0.000000
75.0,1475.0,2069.7,0,1000000000.00,0.000000
100.0,1475.0,2052.5,0,1000000000.00,0.000000
125.0,1475.0,2035.6,0,1000000000.00,0.000000
150.0,1475.0,2018.8,0,1000000000.00,0.000000
175.0,1475.0,2002.1,0,1000000000.00,0.000000
200.0,1475.0,1985.7,0,1000000000.00,0.000000
225.0,1475.0,1969.4,0,1000000000.00,0.000000
250.0,1475.0,1953.3,0,1000000000.00,0.000000
275.0,1475.0,1937.4,0,1000000000.00,0.000000
300.0,1475.0,1921.7,0,1000000000.00,0.000000
325.0,1475.0,1906.2,0,1000000000.00,0.000000
350.0,1475.0,1890.9,0,1000000000.00,0.000000
375.0,1475.0,1875.8,0,1000000000.00,0.000000
400.0,1475.0,1860.9,0,1000000000.00,0.000000
425.0,1475.0,1846.3,0,1000000000.00,0.000000
450.0,1475.0,1831.8,0,1000000000.00,0.000000
475.0,1475.0,1817.6,0,1000000000.00,0.000000
500.0,1475.0,1803.6,0,1000000000.00,0.000000
525.0,1475.0,1789.9,0,1000000000.00,0.000000
550.0,1475.0,1776.4,0,1000000000.00,0.000000
575.0,1475.0,1763.2,0,1000000000.00,0.000000
600.0,1475.0,1750.2,0,1000000000.00,0.000000
625.0,1475.0,1737.5,0,1000000000.00,0.000000
650.0,1475.0,1725.0,0,1000000000.00,0.000000
675.0,1475.0,1712.8,0,1000000000.00,0.000000
700.0,1475.0,1700.9,0,1000000000.00,0.000000
725.0,1475.0,1689.3,0,1000000000.00,0.000000
750.0,1475.0,1678.0,0,1000000000.00,0.000000
775.0,1475.0,1667.0,0,1000000000.00,0.000000
800.0,1475.0,1675.7,0,1000000000.00,0.000000
825.0,1475.0,1687.7,0,1000000000.00,0.000000
850.0,1475.0,1700.0,0,1000000000.00,0.000000
875.0,1475.0,1712.5,0,1000000000.00,0.000000
900.0,1475.0,1725.4,0,1000000000.00,0.000000
925.0,1475.0,1738.5,0,1000000000.00,0.000000
950.0,1475.0,1751.8,0,1000000000.00,0.000000
975.0,1475.0,1765.4,0,1000000000.00,0.000000
1000.0,1475.0,1779.3,0,1000000000.00,0.000000
1025.0,1475.0,1793.4,0,1000000000.00,0.000000
1050.0,1475.0,1807.7,0,1000000000.00,0.000000
1075.0,1475.0,1822.3,0,1000000000.00,0.000000
1100.0,1475.0,1837.1,0,1000000000.00,0.000000
1125.0,1475.0,1852.1,0,1000000000.00,0.000000
1150.0,1475.0,1867.3,0,1000000000.00,0.000000
1175.0,1475.0,1882.8,0,1000000000.00,0.000000
1200.0,1475.0,1898.4,0,1000000000.00,0.000000
1225.0,1475.0,1914.2,0,1000000000.00,0.000000
1250.0,1475.0,1930.3,0,1000000000.00,0.000000
1275.0,1475.0,1946.5,0,1000000000.00,0.000000
1300.0,1475.0,1962.9,0,1000000000.00,0.000000
1325.0,1475.0,1979.5,0,1000000000.00,0.000000
1350.0,1475.0,1996.2,0,1000000000.00,0.000000
1375.0,1475.0,2013.2,0,1000000000.00,0.000000
1400.0,1475.0,2030.2,0,1000000000.00,0.000000
1425.0,1475.0,2047.5,0,1000000000.00,0.000000
1450.0,1475.0,2064.9,0,1000000000.00,0.000000
1475.0,1475.0,2082.5,0,1000000000.00,0.000000
1500.0,1475.0,2100.2,0,1000000000.00,0.000000
1525.0,1475.0,2118.1,0,1000000000.00,0.000000
1550.0,1475.0,2136.1,0,1000000000.00,0.000000
1575.0,1475.0,2154.2,0,1000000000.00,0.000000
1600.0,1475.0,2172.5,0,1000000000.00,0.000000
1625.0,1475.0,2191.0,0,1000000000.00,0.000000
1650.0,1475.0,2209.5,0,1000000000.00,0.000000
1675.0,1475.0,2228.2,0,1000000000.00,0.000000
1700.0,1475.0,2247.0,0,1000000000.00,0.000000
1725.0,1475.0,2265.9,0,1000000000.00,0.000000
1750.0,1475.0,2284.9,0,1000000000.00,0.000000
1775.0,1475.0,2304.1,0,1000000000.00,0.000000
1800.0,1475.0,2323.3,0,1000000000.00,0.000000
-1800.0,1500.0,3635.6,0,1000000000.00,0.000000
-1775.0,1500.0,3612.9,0,1000000000.00,0.000000
-1750.0,1500.0,3590.3,0,1000000000.00,0.000000
-1725.0,1500.0,3567.7,0,1000000000.00,0.000000
-1700.0,1500.0,3545.1,0,1000000000.00,0.000000
-1675.0,1500.0,3522.6,0,1000000000.00,0.000000
-1650.0,1500.0,3500.0,0,1000000000.00,0.000000
-1625.0,1500.0,3477.6,0,1000000000.00,0.000000
-1600.0,1500.0,3455.1,0,1000000000.00,0.000000
-1575.0,1500.0,3432.7,0,1000000000.00,0.000000
-1550.0,1500.0,3410.3,0,1000000000.00,0.000000
-1525.0,1500.0,3388.0,0,1000000000.00,0.000000
-1500.0,1500.0,3365.7,0,1000000000.00,0.000000
-1475.0,1500.0,3343.4,0,1000000000.00,0.000000
-1450.0,1500.0,3321.2,0,1000000000.00,0.000000
-1425.0,1500.0,3299.0,0,1000000000.00,0.000000
-1400.0,1500.0,3276.9,0,1000000000.00,0.000000
-1375.0,1500.0,3254.8,0,1000000000.00,0.000000
-1350.0,1500.0,3232.7,0,1000000000.00,0.000000
-1325.0,1500.0,3210.7,0,1000000000.00,0.000000
-1300.0,1500.0,3188.7,0,1000000000.00,0.000000
-1275.0,1500.0,3166.8,0,1000000000.00,0.000000
-1250.0,1500.0,3144.9,0,1000000000.00,0.000000
-1225.0,1500.0,3123.1,0,1000000000.00,0.000000
-1200.0,1500.0,3101.3,0,1000000000.00,0.000000
-1175.0,1500.0,3079.5,0,1000000000.00,0.000000
-1150.0,1500.0,3057.9,0,1000000000.00,0.000000
-1125.0,1500.0,3036.2,0,1000000000.00,0.000000
-1100.0,1500.0,3014.6,0,1000000000.00,0.000000
-1075.0,1500.0,2993.1,0,1000000000.00,0.000000
-1050.0,1500.0,2971.6,0,1000000000.00,0.000000
-1025.0,1500.0,2950.2,0,1000000000.00,0.000000
-1000.0,1500.0,2928.8,0,1000000000.00,0.000000
-975.0,1500.0,2907.5,0,1000000000.00,0.000000
-950.0,1500.0,2886.3,0,1000000000.00,0.000000
-925.0,1500.0,2865.1,0,1000000000.00,0.000000
-900.0,1500.0,2844.0,0,1000000000.00,0.000000
-875.0,1500.0,2822.9,0,1000000000.00,0.000000
-850.0,1500.0,2801.9,0,1000000000.00,0.000000
-825.0,1500.0,2781.0,0,1000000000.00,0.000000
-800.0,1500.0,2760.1,0,1000000000.00,0.000000
-775.0,1500.0,2739.3,0,1000000000.00,0.000000
-750.0,1500.0,2718.6,0,1000000000.00,0.000000
-725.0,1500.0,2697.9,0,1000000000.00,0.000000
-700.0,1500.0,2677.4,0,1000000000.00,0.000000
-675.0,1500.0,2656.9,0,1000000000.00,0.000000
-650.0,1500.0,2636.4,0,1000000000.00,0.000000
-625.0,1500.0,2616.1,0,1000000000.00,0.000000
-600.0,1500.0,2595.8,0,1000000000.00,0.000000
-575.0,1500.0,2575.6,0,1000000000.00,0.000000
-550.0,1500.0,2555.5,0,1000000000.00,0.000000
-525.0,1500.0,2535.5,0,1000000000.00,0.000000
-500.0,1500.0,2515.6,0,1000000000.00,0.000000
-475.0,1500.0,2495.8,0,1000000000.00,0.000000
-450.0,1500.0,2476.1,0,1000000000.00,0.000000
-425.0,1500.0,2456.4,0,1000000000.00,0.000000
-400.0,1500.0,2436.9,0,1000000000.00,0.000000
-375.0,1500.0,2417.4,0,1000000000.00,0.000000
-350.0,1500.0,2398.1,0,1000000000.00,0.000000
-325.0,1500.0,2378.9,0,1000000000.00,0.000000
-300.0,1500.0,2359.7,0,1000000000.00,0.000000
-275.0,1500.0,2340.7,0,1000000000.00,0.000000
-250.0,1500.0,2321.8,0,1000000000.00,0.000000
-225.0,1500.0,2303.1,0,1000000000.00,0.000000
-200.0,1500.0,2284.4,0,1000000000.00,0.000000
-175.0,1500.0,2265.9,0,1000000000.00,0.000000
-150.0,1500.0,2247.4,0,1000000000.00,0.000000
-125.0,1500.0,2229.1,0,1000000000.00,0.000000
-100.0,1500.0,2211.0,0,1000000000.00,0.000000
-75.0,1500.0,2193.0,0,1000000000.00,0.000000
-50.0,1500.0,2175.1,0,1000000000.00,0.000000
-25.0,1500.0,2157.3,0,1000000000.00,0.000000
0.0,1500.0,2139.8,0,1000000000.00,0.000000
25.0,1500.0,2122.3,0,1000000000.00,0.000000
50.0,1500.0,2105.0,0,1000000000.00,0.000000
75.0,1500.0,2087.9,0,1000000000.00,0.000000
100.0,1500.0,2070.9,0,1000000000.00,0.000000
125.0,1500.0,2054.1,0,1000000000.00,0.000000
150.0,1500.0,2037.4,0,1000000000.00,0.000000
175.0,1500.0,2021.0,0,1000000000.00,0.000000
200.0,1500.0,2004.7,0,1000000000.00,0.000000
225.0,1500.0,1988.5,0,1000000000.00,0.000000
250.0,1500.0,1972.6,0,1000000000.00,0.000000
275.0,1500.0,1956.9,0,1000000000.00,0.000000
300.0,1500.0,1941.3,0,1000000000.00,0.000000
325.0,1500.0,1926.0,0,1000000000.00,0.000000
350.0,1500.0,1910.8,0,1000000000.00,0.000000
375.0,1500.0,1895.9,0,1000000000.00,0.000000
400.0,1500.0,1881.1,0,1000000000.00,0.000000
425.0,1500.0,1866.6,0,1000000000.00,0.000000
450.0,1500.0,1852.4,0,1000000000.00,0.000000
475.0,1500.0,1838.3,0,1000000000.00,0.000000
500.0,1500.0,1824.5,0,1000000000.00,0.000000
525.0,1500.0,1810.9,0,1000000000.00,0.000000
550.0,1500.0,1797.6,0,1000000000.00,0.000000
575.0,1500.0,1784.5,0,1000000000.00,0.000000
600.0,1500.0,1771.7,0,1000000000.00,0.000000
625.0,1500.0,1759.1,0,1000000000.00,0.000000
650.0,1500.0,1746.8,0,1000000000.00,0.000000
675.0,1500.0,1734.8,0,1000000000.00,0.000000
700.0,1500.0,1723.0,0,1000000000.00,0.000000
725.0,1500.0,1711.6,0,1000000000.00,0.000000
750.0,1500.0,1700.4,0,1000000000.00,0.000000
775.0,1500.0,1689.5,0,1000000000.00,0.000000
800.0,1500.0,1697.7,0,1000000000.00,0.000000
825.0,1500.0,1709.6,0,1000000000.00,0.000000
850.0,1500.0,1721.7,0,1000000000.00,0.000000
875.0,1500.0,1734.1,0,1000000000.00,0.000000
900.0,1500.0,1746.8,0,1000000000.00,0.000000
925.0,1500.0,1759.7,0,1000000000.00,0.000000
950.0,1500.0,1772.9,0,1000000000.00,0.000000
975.0,1500.0,1786.4,0,1000000000.00,0.000000
1000.0,1500.0,1800.1,0,1000000000.00,0.000000
1025.0,1500.0,1814.0,0,1000000000.00,0.000000
1050.0,1500.0,1828.2,0,1000000000.00,0.000000
1075.0,1500.0,1842.6,0,1000000000.00,0.000000
1100.0,1500.0,1857.2,0,1000000000.00,0.000000
1125.0,1500.0,1872.1,0,1000000000.00,0.000000
1150.0,1500.0,1887.1,0,1000000000.00,0.000000
1175.0,1500.0,1902.4,0,1000000000.00,0.000000
1200.0,1500.0,1917.9,0,1000000000.00,0.000000
1225.0,1500.0,1933.6,0,1000000000.00,0.000000
1250.0,1500.0,1949.4,0,1000000000.00,0.000000
1275.0,1500.0,1965.5,0,1000000000.00,0.000000
1300.0,1500.0,1981.7,0,1000000000.00,0.000000
1325.0,1500.0,1998.2,0,1000000000.00,0.000000
1350.0,1500.0,2014.8,0,1000000000.00,0.000000
1375.0,1500.0,2031.5,0,1000000000.00,0.000000
1400.0,1500.0,2048.5,0,1000000000.00,0.000000
1425.0,1500.0,2065.6,0,1000000000.00,0.000000
1450.0,1500.0,2082.9,0,1000000000.00,0.000000
1475.0,1500.0,2100.3,0,1000000000.00,0.000000
1500.0,1500.0,2117.9,0,1000000000.00,0.000000
1525.0,1500.0,2135.6,0,1000000000.00,0.000000
1550.0,1500.0,2153.4,0,1000000000.00,0.000000
1575.0,1500.0,2171.4,0,1000000000.00,0.000000
1600.0,1500.0,2189.6,0,1000000000.00,0.000000
1625.0,1500.0,2207.9,0,1000000000.00,0.000000
1650.0,1500.0,2226.3,0,1000000000.00,0.000000
1675.0,1500.0,2244.8,0,1000000000.00,0.000000
1700.0,1500.0,2263.5,0,1000000000.00,0.000000
1725.0,1500.0,2282.2,0,1000000000.00,0.000000
1750.0,1500.0,2301.1,0,1000000000.00,0.000000
1775.0,1500.0,2320.2,0,1000000000.00,0.000000
1800.0,1500.0,2339.3,0,1000000000.00,0.000000
-1800.0,1525.0,3646.2,0,1000000000.00,0.000000
-1775.0,1525.0,3623.6,0,1000000000.00,0.000000
-1750.0,1525.0,3601.0,0,1000000000.00,0.000000
-1725.0,1525.0,3578.5,0,1000000000.00,0.000000
-1700.0,1525.0,3555.9,0,1000000000.00,0.000000
-1675.0,1525.0,3533.5,0,1000000000.00,0.000000
-1650.0,1525.0,3511.0,0,1000000000.00,0.000000
-1625.0,1525.0,3488.6,0,1000000000.00,0.000000
-1600.0,1525.0,3466.2,0,1000000000.00,0.000000
-1575.0,1525.0,3443.9,0,1000000000.00,0.000000
-1550.0,1525.0,3421.6,0,1000000000.00,0.000000
-1525.0,1525.0,3399.3,0,1000000000.00,0.000000
-1500.0,1525.0,3377.1,0,1000000000.00,0.000000
-1475.0,1525.0,3354.9,0,1000000000.00,0.000000
-1450.0,1525.0,3332.8,0,1000000000.00,0.000000
-1425.0,1525.0,3310.7,0,1000000000.00,0.000000
-1400.0,1525.0,3288.6,0,1000000000.00,0.000000
-1375.0,1525.0,3266.6,0,1000000000.00,0.000000
-1350.0,1525.0,3244.6,0,1000000000.00,0.000000
-1325.0,1525.0,3222.7,0,1000000000.00,0.000000
-1300.0,1525.0,3200.8,0,1000000000.00,0.000000
-1275.0,1525.0,3178.9,0,1000000000.00,0.000000
-1250.0,1525.0,3157.1,0,1000000000.00,0.000000
-1225.0,1525.0,3135.4,0,1000000000.00,0.000000
-1200.0,1525.0,3113.7,0,1000000000.00,0.000000
-1175.0,1525.0,3092.0,0,1000000000.00,0.000000
-1150.0,1525.0,3070.4,0,1000000000.00,0.000000
-1125.0,1525.0,3048.9,0,1000000000.00,0.000000
-1100.0,1525.0,3027.4,0,1000000000.00,0.000000
-1075.0,1525.0,3005.9,0,1000000000.00,0.000000
-1050.0,1525.0,2984.5,0,1000000000.00,0.000000
-1025.0,1525.0,2963.2,0,1000000000.00,0.000000
-1000.0,1525.0,2941.9,0,1000000000.00,0.000000
-975.0,1525.0,2920.7,0,1000000000.00,0.000000
-950.0,1525.0,2899.6,0,1000000000.00,0.000000
-925.0,1525.0,2878.5,0,1000000000.00,0.000000
-900.0,1525.0,2857.5,0,1000000000.00,0.000000
-875.0,1525.0,2836.5,0,1000000000.00,0.000000
-850.0,1525.0,2815.6,0,1000000000.00,0.000000
-825.0,1525.0,2794.8,0,1000000000.00,0.000000
-800.0,1525.0,2774.0,0,1000000000.00,0.000000
-775.0,1525.0,2753.3,0,1000000000.00,0.000000
-750.0,1525.0,2732.7,0,1000000000.00,0.000000
-725.0,1525.0,2712.2,0,1000000000.00,0.000000
-700.0,1525.0,2691.7,0,1000000000.00,0.000000
-675.0,1525.0,2671.3,0,1000000000.00,0.000000
-650.0,1525.0,2651.0,0,1000000000.00,0.000000
-625.0,1525.0,2630.7,0,1000000000.00,0.000000
-600.0,1525.0,2610.6,0,1000000000.00,0.000000
-575.0,1525.0,2590.5,0,1000000000.00,0.000000
-550.0,1525.0,2570.5,0,1000000000.00,0.000000
-525.0,1525.0,2550.7,0,1000000000.00,0.000000
-500.0,1525.0,2530.9,0,1000000000.00,0.000000
-475.0,1525.0,2511.2,0,1000000000.00,0.000000
-450.0,1525.0,2491.5,0,1000000000.00,0.000000
-425.0,1525.0,2472.0,0,1000000000.00,0.000000
-400.0,1525.0,2452.6,0,1000000000.00,0.000000
-375.0,1525.0,2433.3,0,1000000000.00,0.000000
-350.0,1525.0,2414.1,0,1000000000.00,0.000000
-325.0,1525.0,2395.0,0,1000000000.00,0.000000
-300.0,1525.0,2376.0,0,1000000000.00,0.000000
-275.0,1525.0,2357.1,0,1000000000.00,0.000000
-250.0,1525.0,2338.3,0,1000000000.00,0.000000
-225.0,1525.0,2319.7,0,1000000000.00,0.000000
-200.0,1525.0,2301.2,0,1000000000.00,0.000000
-175.0,1525.0,2282.8,0,1000000000.00,0.000000
-150.0,1525.0,2264.5,0,1000000000.00,0.000000
-125.0,1525.0,2246.3,0,1000000000.00,0.000000
-100.0,1525.0,2228.3,0,1000000000.00,0.000000
-75.0,1525.0,2210.4,0,1000000000.00,0.000000
-50.0,1525.0,2192.7,0,1000000000.00,0.000000
-25.0,1525.0,2175.1,0,1000000000.00,0.000000
0.0,1525.0,2157.7,0,1000000000.00,0.000000
25.0,1525.0,2140.4,0,1000000000.00,0.000000
50.0,1525.0,2123.2,0,1000000000.00,0.000000
75.0,1525.0,2106.2,0,1000000000.00,0.000000
100.0,1525.0,2089.4,0,1000000000.00,0.000000
125.0,1525.0,2072.7,0,1000000000.00,0.000000
150.0,1525.0,2056.2,0,1000000000.00,0.000000
175.0,1525.0,2039.9,0,1000000000.00,0.000000
200.0,1525.0,2023.7,0,1000000000.00,0.000000
225.0,1525.0,2007.8,0,1000000000.00,0.000000
250.0,1525.0,1992.0,0,1000000000.00,0.000000
275.0,1525.0,1976.4,0,1000000000.00,0.000000
300.0,1525.0,1961.0,0,1000000000.00,0.000000
325.0,1525.0,1945.8,0,1000000000.00,0.000000
350.0,1525.0,1930.8,0,1000000000.00,0.000000
375.0,1525.0,1916.1,0,1000000000.00,0.000000
400.0,1525.0,1901.5,0,1000000000.00,0.000000
425.0,1525.0,1887.1,0,1000000000.00,0.000000
450.0,1525.0,1873.0,0,1000000000.00,0.000000
475.0,1525.0,1859.1,0,1000000000.00,0.000000
500.0,1525.0,1845.5,0,1000000000.00,0.000000
525.0,1525.0,1832.0,0,1000000000.00,0.000000
550.0,1525.0,1818.9,0,1000000000.00,0.000000
575.0,1525.0,1805.9,0,1000000000.00,0.000000
600.0,1525.0,1793.2,0,1000000000.00,0.000000
625.0,1525.0,1780.8,0,1000000000.00,0.000000
650.0,1525.0,1768.7,0,1000000000.00,0.000000
675.0,1525.0,1756.8,0,1000000000.00,0.000000
700.0,1525.0,1745.2,0,1000000000.00,0.000000
725.0,1525.0,1733.9,0,1000000000.00,0.000000
750.0,1525.0,1722.9,0,1000000000.00,0.000000
775.0,1525.0,1712.1,0,1000000000.00,0.000000
800.0,1525.0,1719.9,0,1000000000.00,0.000000
825.0,1525.0,1731.6,0,1000000000.00,0.000000
850.0,1525.0,1743.5,0,1000000000.00,0.000000
875.0,1525.0,1755.8,0,1000000000.00,0.000000
900.0,1525.0,1768.3,0,1000000000.00,0.000000
925.0,1525.0,1781.1,0,1000000000.00,0.000000
950.0,1525.0,1794.1,0,1000000000.00,0.000000
975.0,1525.0,1807.4,0,1000000000.00,0.000000
1000.0,1525.0,1821.0,0,1000000000.00,0.000000
1025.0,1525.0,1834.7,0,1000000000.00,0.000000
1050.0,1525.0,1848.8,0,1000000000.00,0.000000
1075.0,1525.0,1863.0,0,1000000000.00,0.000000
1100.0,1525.0,1877.5,0,1000000000.00,0.000000
1125.0,1525.0,1892.2,0,1000000000.00,0.000000
1150.0,1525.0,1907.1,0,1000000000.00,0.000000
1175.0,1525.0,1922.2,0,1000000000.00,0.000000
1200.0,1525.0,1937.5,0,1000000000.00,0.000000
1225.0,1525.0,1953.0,0,1000000000.00,0.000000
1250.0,1525.0,1968.7,0,1000000000.00,0.000000
1275.0,1525.0,1984.6,0,1000000000.00,0.000000
1300.0,1525.0,2000.7,0,1000000000.00,0.000000
1325.0,1525.0,2017.0,0,1000000000.00,0.000000
1350.0,1525.0,2033.4,0,1000000000.00,0.000000
1375.0,1525.0,2050.1,0,1000000000.00,0.000000
1400.0,1525.0,2066.9,0,1000000000.00,0.000000
1425.0,1525.0,2083.8,0,1000000000.00,0.000000
1450.0,1525.0,2100.9,0,1000000000.00,0.000000
1475.0,1525.0,2118.2,0,1000000000.00,0.000000
1500.0,1525.0,2135.6,0,1000000000.00,0.000000
1525.0,1525.0,2153.2,0,1000000000.00,0.000000
1550.0,1525.0,2170.9,0,1000000000.00,0.000000
1575.0,1525.0,2188.8,0,1000000000.00,0.000000
1600.0,1525.0,2206.8,0,1000000000.00,0.000000
1625.0,1525.0,2224.9,0,1000000000.00,0.000000
1650.0,1525.0,2243.2,0,1000000000.00,0.000000
1675.0,1525.0,2261.6,0,1000000000.00,0.000000
1700.0,1525.0,2280.1,0,1000000000.00,0.000000
1725.0,1525.0,2298.8,0,1000000000.00,0.000000
1750.0,1525.0,2317.5,0,1000000000.00,0.000000
1775.0,1525.0,2336.4,0,1000000000.00,0.000000
1800.0,1525.0,2355.4,0,1000000000.00,0.000000
-1800.0,1550.0,3656.9,0,1000000000.00,0.000000
-1775.0,1550.0,3634.3,0,1000000000.00,0.000000
-1750.0,1550.0,3611.8,0,1000000000.00,0.000000
-1725.0,1550.0,3589.4,0,1000000000.00,0.000000
-1700.0,1550.0,3566.9,0,1000000000.00,0.000000
-1675.0,1550.0,3544.5,0,1000000000.00,0.000000
-1650.0,1550.0,3522.1,0,1000000000.00,0.000000
-1625.0,1550.0,3499.8,0,1000000000.00,0.000000
-1600.0,1550.0,3477.5,0,1000000000.00,0.000000
-1575.0,1550.0,3455.2,0,1000000000.00,0.000000
-1550.0,1550.0,3433.0,0,1000000000.00,0.000000
-1525.0,1550.0,3410.8,0,1000000000.00,0.000000
-1500.0,1550.0,3388.7,0,1000000000.00,0.000000
